timestamp,temperature,battery,voltage,fuel,temp_status,battery_status,voltage_status,fuel_status
2026-05-30 13:58:34.318972,24.90261988453575,7.209369690667893,3.0736402525720736,97.95527667464893,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:35.320661,25.373941090679576,5.713052283120785,3.0703496912187167,97.79177038515378,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:36.321897,25.864760465048523,8.357774850901706,3.1127385227751914,97.67315713800728,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:37.323571,25.98096298375912,7.108891605203514,3.2030539617257903,97.51147354277627,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:38.325477,26.473563936292578,2.514006322950113,3.1302943759280786,97.43835958064341,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:39.326514,26.76768510310842,2.681360341485044,3.003991266293015,97.28221895752102,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:40.328204,27.156228424588246,7.319790606972943,3.157928869805626,97.0973244315157,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:41.329588,27.637954084129102,9.954139728993193,3.158875980550565,96.95292661975444,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:42.335793,27.805935735631095,3.9780937587986265,3.1819862062730118,96.82005097042614,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:43.337786,28.28165380711103,7.783358955271647,3.1888064312269373,96.65044793722805,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:44.339165,28.768444198919017,5.536689947002954,3.0486438052487737,96.5173531486214,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:45.340381,28.88658735938713,2.2439176099112537,3.268147965653839,96.41283321039293,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:46.341720,29.017388956122762,7.303241690430689,3.2237511966937618,96.22765970950941,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:47.343331,29.450662260808233,8.687342293075934,3.02035960327614,96.1313430687207,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:48.345250,29.82164118127477,6.460612605191301,3.234086890556059,96.04091650230873,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:49.346851,30.043557349902972,4.942790904583561,3.033144468270457,95.92829595779445,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:50.348459,30.45822906796172,8.173968001129687,3.078926515151504,95.7612114925852,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:51.350021,30.73678485519397,0.13694721365465456,3.158023995815685,95.58886102283611,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:52.351123,30.94171487460801,9.856260122379464,3.103506605564817,95.45626857953054,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:53.352616,31.08631560875874,4.255795626864072,3.019707826882634,95.2788969992266,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:54.354235,31.309437591529615,2.106934003749523,3.2098892338266465,95.21494133567806,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:55.356228,31.684439238587586,2.1148597357669328,3.0033686146383327,95.01914584205687,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:56.358752,32.086944489817476,5.348723246467695,3.288196300179033,94.95810188754815,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:57.360155,32.47813509659897,7.060059938704554,3.147016745451551,94.8630432867516,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:58.361766,32.75373121710837,3.6588435744640035,3.0067960549463213,94.67843459353156,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:58:59.363027,33.15443121903215,1.1545883076468888,3.019883993220147,94.56250537671659,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:00.364331,33.577650422713916,9.410645104875734,3.1327903945253803,94.36947734590345,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:01.365570,33.67911636395719,7.179795646429103,3.1745378042890366,94.18379130898582,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:02.366906,33.90359396018915,0.9671376775346474,3.16467925603803,94.12563674879772,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:03.368176,34.37356601310719,5.940097218903993,3.218071752682405,93.95401496148723,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:04.369721,34.48568831080952,6.324459963290254,3.164013471976761,93.7623016320018,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:05.371143,34.88719246315485,4.531880166324652,3.2710015006941204,93.71183313018464,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:06.373058,35.0830559008369,1.034433703164639,3.2869220183296233,93.54546311303177,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:07.376114,35.390083996922264,1.14658703734836,3.295674288951881,93.35874996290167,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:08.377782,35.68576453271517,4.489878472528314,3.083366690776485,93.15890605440396,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:09.403422,35.857366984633515,9.068627067805812,3.177000720904434,92.96713485080384,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:10.439042,36.2658056355293,9.274568098518507,3.022388759862243,92.77592897576173,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:11.440674,36.756744035950135,7.270202888464028,3.2692486800564353,92.6856991545769,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:12.442074,36.90399404903608,0.7797923265735784,3.053702314791969,92.6065173123621,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:13.443351,37.39569931641528,6.004988549178858,3.0128227647309593,92.46891681474243,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:14.444362,37.77751299682232,1.1767483211776786,3.296427338747914,92.28549343778285,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:15.446256,38.03699386684763,8.88292713315243,3.0430894726362556,92.19123668359427,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:16.447709,38.278807540902775,9.061140909077404,3.299302908804208,92.08773949841009,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:17.449601,38.39217652111598,7.253887616678409,3.088908651925814,91.95496320548646,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:18.451179,38.539022877739356,6.568075793768619,3.0231748087096877,91.90327421295602,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:19.453845,39.01328533971285,5.93623714909194,3.164129302689709,91.73440758420945,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:20.455376,39.25010998893176,0.24369231145410453,3.007066047533912,91.5689398007359,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:21.456716,39.63079425471896,5.443132638863712,3.226992322244805,91.49911570269866,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:22.458466,39.96458826811318,6.352145281810079,3.2631465551208594,91.41068247298459,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:23.459937,40.08293519303261,1.2038615549443032,3.2290638763397443,91.30191414129912,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:24.461387,40.1936600444386,7.081172635655722,3.263064884499285,91.18358616960901,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:25.462502,40.45856277019922,2.3008329736023905,3.256484115763849,91.10024780744132,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:26.464245,40.855991872864294,0.27501818054423977,3.2894892835118354,91.03231561599303,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:27.465530,40.99198217893259,7.646262975546998,3.2984390582124394,90.8839363663536,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:28.466908,41.130508128116425,1.4617668579029208,3.0996145410603404,90.81978519525981,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:29.468878,41.32954604671281,5.489875177413369,3.1191707327541516,90.66271756331066,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:30.470260,41.77041063473851,3.250292715335518,3.2877356055371827,90.5956072242737,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:31.471578,42.253063241866094,6.195646607607827,3.1103872454549517,90.53274700866643,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:32.473061,42.44364886728396,4.394240075866197,3.0851318717337786,90.33599800836923,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:33.474789,42.777706951176235,8.063766535907561,3.2670528855516268,90.23032054263844,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:34.476220,43.25396878528014,0.3097996386633184,3.298261524585368,90.12199626050892,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:35.477749,43.574217274887424,4.535863322042494,3.0834042710067857,89.97988188211582,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:36.479413,43.68721240753363,9.479300032779893,3.06582499226363,89.8387384457154,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:37.480709,43.841220723707146,5.566199202699042,3.23517012170906,89.70725262866104,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:38.482034,44.07307966050612,5.150023063135834,3.232904114055073,89.64604486496616,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:39.482999,44.55231415996592,8.870450841568282,3.026966863772097,89.57362790009005,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:40.484210,44.97228560685572,4.228845477259054,3.0096380957674875,89.49737456775581,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:41.485629,45.10514667374749,4.233140528320012,3.1468424510428763,89.39963033228688,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:42.487240,45.331606239911174,4.233487061110265,3.1116855363352243,89.32754418214768,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:43.488607,45.49238763459955,0.01322406764943218,3.212276667832704,89.22955097100954,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:44.489798,45.867768033431176,7.879912563585094,3.144749137671972,89.08783987492703,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:45.491149,45.98656010283445,0.7164555262525152,3.166328821876566,88.92347232749034,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:46.492245,46.33320034028983,1.0392599488054743,3.132569829394342,88.8240728058866,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:47.493674,46.54483977723474,7.295071222968211,3.244331960576005,88.72513927583684,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:48.288708,20.224502415903906,5.919035060526879,3.99907757114964,99.85309285888893,Normal,Critical!!,Normal,Normal
2026-05-30 13:59:48.495478,46.883211753708785,3.6463753231974607,3.0827536989168336,88.6283873710478,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:49.292483,20.354463865431473,9.535560549721572,3.055000305305191,99.68212191262886,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:49.496386,47.28643785573994,1.706844269721115,3.080309160012301,88.54749061833442,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:50.295948,20.52965764117195,7.209869543506558,3.2511713692868924,99.59885282615278,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:50.497801,47.74010618935747,7.914323702880192,3.1650678157084915,88.34851277601766,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:51.307420,20.70711845803433,2.727785098066412,3.1878429207032397,99.43796190791696,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:51.499068,48.236413331214756,6.714311397273832,3.003635983940782,88.23494131686515,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:52.309450,20.931315303353454,5.227018532809201,3.113930640556659,99.34183034936464,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:52.500482,48.47121134043211,3.0524852718980853,3.1016508437807873,88.14737355352898,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:53.312239,21.173613668584757,0.09640069562640963,3.2592159884280583,99.21034830440703,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:53.502246,48.57160095547623,2.988380596080489,3.1028000229993737,88.053184936915,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:54.318054,21.65430541354843,5.83955295457414,3.1572691302634786,99.12180157801224,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:54.503697,48.820957727885656,5.334407876336216,3.0626286303342507,87.922214349709,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:55.328591,21.964781072940752,0.8605718908089721,3.239405253363626,98.935505063908,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:55.505062,49.18470434907905,8.587275501496226,3.021685321939223,87.8497251358301,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:56.330312,22.38268340046566,3.028098251556235,3.038883066720003,98.82583067339488,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:56.506825,49.33162975946009,1.3479161240886484,3.193855564154092,87.66512313194609,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:57.332983,22.76035889431862,1.0952414016017609,3.151469980771474,98.68859018279738,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:57.508417,49.499593303298894,7.318867561901605,3.0385557728291164,87.46985353147213,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:58.335083,22.952116359157202,5.137664901188216,3.276689702297965,98.55489155153424,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:58.509740,49.88839234146295,0.5872715553115537,3.1911306053582376,87.39465590380803,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:59.348140,23.31107833484304,4.590761966549741,3.279225679925502,98.35970625543182,Normal,Critical!!,Critical!!,Normal
2026-05-30 13:59:59.510970,50.012439309023854,0.3799186518562303,3.060508680281436,87.22795416217699,Normal,Critical!!,Critical!!,Normal
2026-05-30 14:03:48.043226,90.9443403787927,99.7302522483514,4.368405404545734,99.86402733201645,Critical,Normal,Normal,Normal
2026-05-30 15:17:57.102973,20.41410833719747,99.80524928097714,4.796818599540012,99.89786774031234,Normal,Normal,Normal,Normal
2026-05-30 15:19:14.694801,90.9695483802644,99.59170603535749,4.186579171310272,99.94888173713335,Critical,Normal,Normal,Normal
2026-05-30 16:13:07.199457,20.213431572393198,99.54853159672675,2.5099924695418836,99.87622297732725,Normal,Normal,Critical!!,Normal
2026-06-04 01:29:41.936762,20.392557005346564,99.65525224227773,4.402423121720951,99.89822620913566,Normal,Normal,Normal,Normal
2026-06-04 01:29:42.940013,20.748531917119834,99.16936785763131,4.753726315437358,99.84552543764407,Normal,Normal,Normal,Normal
2026-06-04 01:29:43.941682,21.198462442998462,98.92532180908533,3.9369037622471375,99.64797025511659,Normal,Normal,Normal,Normal
2026-06-04 01:29:44.944691,21.30468520309008,98.78967868326286,4.802992591826668,99.47218766774182,Normal,Normal,Normal,Normal
2026-06-04 01:29:45.947324,21.423918105832104,98.4961318933301,3.8371520013229907,99.40591387321504,Normal,Normal,Normal,Normal
2026-06-04 01:29:46.949390,21.904882380967273,98.00837971836496,4.043841099979971,99.32202200208054,Normal,Normal,Normal,Normal
2026-06-04 01:29:47.951957,22.400659317148417,97.88975958461073,4.7344959191463545,99.24610944506024,Normal,Normal,Normal,Normal
2026-06-04 01:29:48.959989,22.809665834145235,97.57045617762897,4.33761392721037,99.16786637402744,Normal,Normal,Normal,Normal
2026-06-04 01:29:49.969827,22.950512034793416,97.46730167795991,3.9000923393956626,99.0489825236197,Normal,Normal,Normal,Normal
2026-06-04 01:29:51.031842,23.328652846760342,97.13050725214896,4.498581926819155,98.98439341253477,Normal,Normal,Normal,Normal
2026-06-04 01:29:52.050578,23.714350256846693,96.63688157763872,4.992710956929384,98.88553441768914,Normal,Normal,Normal,Normal
2026-06-04 01:29:53.091170,23.987250351857096,96.23120454892596,4.388128737526149,98.81705149195112,Normal,Normal,Normal,Normal
2026-06-04 01:29:54.107641,24.232762962538196,95.79811154360328,4.60468367074375,98.63509755919819,Normal,Normal,Normal,Normal
2026-06-04 01:29:55.116438,24.389081399742032,95.62842806869152,4.093494003419109,98.4591564497658,Normal,Normal,Normal,Normal
2026-06-04 01:29:56.145747,24.800850153018683,95.51790389020934,4.300473984623495,98.3172663098065,Normal,Normal,Normal,Normal
2026-06-04 01:29:57.184990,24.982335654572633,95.02854229990167,4.165780452920151,98.17324903684053,Normal,Normal,Normal,Normal
2026-06-04 01:29:58.189693,25.37689008671494,94.80930188573512,4.073751283309201,98.12142580907387,Normal,Normal,Normal,Normal
2026-06-04 01:29:59.192009,25.517290304910055,94.35716624081408,4.530107957143599,97.9744787837645,Normal,Normal,Normal,Normal
2026-06-04 01:30:00.195096,26.015317801666907,94.14315312528471,4.149845834857083,97.77678663694651,Normal,Normal,Normal,Normal
